6423.00
6442.09
6548.50
6551.70
6478.12
5767.73
5473.00
5264.25
5050.71
4880.36
4771.14
4455.67
4235.73
4364.00
4161.73
4136.86
3661.58
3448.89
3490.58
3430.50
3276.22
3223.44
3202.25
3142.91
3001.10
2970.30
2979.00
2912.55
2846.10
2779.65
2713.20
2646.75
2731.00
2815.25
2899.50
2751.22
2503.64
2506.00
2465.75
2402.75
2372.67
2354.44
2339.50
2333.67
2346.36
2309.78
2266.50
2259.27
2230.90
2209.00
2196.00
2159.27
2147.11
2127.50
2115.38
2106.75
2100.00
2113.22
2203.17
2860.94
3340.50
3674.58
3720.67
3713.30
3706.36
3692.12
3684.82
3681.50
3676.55
3670.43
3671.42
3677.75
3678.33
3676.56
3682.25
3686.00
3697.33
3703.29
3707.44
3718.91
3729.44
3742.45
3753.00
3765.75
3783.11
3795.33
3814.50
3676.00
3493.14
3323.62
3172.36
2984.00
2518.88
2106.67
2066.42
2086.00
2092.15
2218.50
2635.25
2657.20
2678.91
2697.80
2729.50
2750.25
2814.60
2822.09
2865.00
2891.85
2944.38
2980.55
2550.00
2307.00
2311.00
2108.20
1905.40
1702.60
1499.80
1297.00
1275.17
1193.40
1047.90
1039.56
1031.00
1035.90
1052.00
1063.50
1070.00
1065.00
907.00
1029.80
1573.50
1967.67
2361.83
2756.00
3150.17
3544.33
3587.86
3569.50
3537.62
3350.00
3383.89
3461.33
3448.00
3427.00
3407.86
3258.25
3198.36
3353.30
3344.45
3310.86
3180.33
3223.25
3306.92
3305.67
3062.40
2987.86
2977.08
2977.00
2974.33
2976.73
2975.67
2976.60
2980.00
2958.25
2962.11
2981.00
3162.50
3267.27
3291.67
3314.46
3143.00
2999.22
2986.45
2915.12
2943.00
2932.79
2922.58
2979.89
3010.00
3039.33
3220.83
3154.92
3089.00
3112.71
3136.23
3160.50
3190.75
2722.23
2253.70
1785.18
1781.12
1786.33
1792.00
2606.00
3420.00
3472.67
3129.50
1933.00
1893.82
1848.71
1820.45
1775.00
1741.25
1710.17
1680.00
1654.00
1620.83
1623.00
1652.00
1682.36
1724.89
1751.60
1793.50
1832.92
1885.44
1932.08
1988.22
2088.50
2598.00
3451.33
3411.00
3372.75
3346.83
3314.31
3273.88
3252.10
3228.18
3201.12
3148.20
3134.00
3124.82
3108.00
3093.58
3079.22
3065.08
3043.00
3015.15
3005.71
2996.38
2988.62
2982.22
2976.60
2971.22
2966.90
2961.12
2956.75
2950.33
2944.92
2634.33
2604.69
2603.29
2631.92
2672.12
2743.56
2814.10
2701.00
2721.80
2960.75
2966.67
2969.89
2975.92
2981.00
2988.42
2996.00
3003.46
3017.38
3047.77
3061.00
3075.27
3085.44
3099.86
3089.50
3067.33
3047.00
3008.12
2996.45
2982.86
2969.08
2959.00
2940.50
2921.71
2908.33
2896.40
2885.50
2872.75
2863.22
2861.58
2839.38
2838.73
2830.86
2826.00
2821.50
2820.00
2817.17
2816.33
2812.40
2814.00
2812.08
2815.33
2816.08
2817.44
2825.25
2828.25
2830.67
2836.57
2853.92
1852.67
1836.67
1839.00
1844.88
1856.33
1865.78
1873.42
1883.62
1896.92
1904.67
1918.38
1930.29
1943.77
1955.50
1976.00
1986.50
1998.50
2015.10
2034.38
2050.00
2078.22
2093.33
2117.00
2135.62
2163.86
2189.15
2218.50
2250.00
2279.00
2307.00
2333.89
2369.00
2401.50
2446.25
2483.58
2532.33
2578.42
2623.29
2675.00
2727.86
2785.58
2848.88
2918.77
2985.12
3056.69
3127.17
3221.93
3308.60
3398.44
3482.90
3599.12
3705.09
3862.89
3980.73
4560.80
